species,lat,lon,month,source
lactarius_turpis,56.894616,60.32454,8,GBIF
lactarius_turpis,58.560011,31.185921,8,GBIF
lactarius_turpis,59.88788,30.184594,8,GBIF
lactarius_turpis,61.197317,26.081054,8,GBIF
lactarius_turpis,61.497223,23.614882,8,GBIF
lactarius_turpis,61.589873,29.359994,8,GBIF
lactarius_turpis,64.924667,-147.656044,8,GBIF
lactarius_turpis,57.045318,35.508953,8,GBIF
lactarius_turpis,60.210024,29.202723,8,GBIF
lactarius_turpis,55.860218,52.389919,8,GBIF
lactarius_turpis,55.015881,38.929894,8,GBIF
lactarius_turpis,55.824848,37.28161,8,GBIF
lactarius_turpis,55.823779,37.28518,8,GBIF
lactarius_turpis,55.809603,52.427429,8,GBIF
lactarius_turpis,55.834808,37.764812,8,GBIF
lactarius_turpis,59.088589,37.894297,8,GBIF
lactarius_turpis,46.35093,11.481214,8,GBIF
lactarius_turpis,61.890341,29.670996,8,GBIF
lactarius_turpis,56.914853,53.134046,8,GBIF
lactarius_turpis,59.40893,24.825007,8,GBIF
lactarius_turpis,61.533615,25.670302,8,GBIF
lactarius_turpis,61.497026,25.666124,8,GBIF
lactarius_turpis,64.413627,27.831015,8,GBIF
lactarius_turpis,60.31428,23.286543,8,GBIF
lactarius_turpis,66.51004,25.61945,8,GBIF
lactarius_turpis,61.20071,26.080597,8,GBIF
lactarius_turpis,60.59647,24.793181,8,GBIF
lactarius_turpis,65.09938,25.45294,8,GBIF
lactarius_turpis,61.572805,29.332777,8,GBIF
lactarius_turpis,60.921988,27.351951,8,GBIF
lactarius_turpis,65.153051,25.428552,8,GBIF
lactarius_turpis,61.468518,23.813543,8,GBIF
lactarius_turpis,55.308138,51.481914,8,GBIF
lactarius_turpis,58.157813,52.688318,8,GBIF
lactarius_turpis,55.136872,37.315509,8,GBIF
lactarius_turpis,54.823442,37.609819,8,GBIF
lactarius_turpis,55.161817,22.47965,8,GBIF
lactarius_turpis,63.293874,27.398272,8,GBIF
lactarius_turpis,56.095975,40.285939,8,GBIF
lactarius_turpis,56.081885,37.31769,8,GBIF
lactarius_turpis,55.589531,60.642124,8,GBIF
lactarius_turpis,58.565836,31.7199,8,GBIF
lactarius_turpis,55.567544,37.299352,8,GBIF
lactarius_turpis,57.612103,-4.245757,8,GBIF
lactarius_turpis,58.698018,56.280476,8,GBIF
lactarius_turpis,56.58292,84.950231,8,GBIF
lactarius_turpis,57.987045,56.171612,8,GBIF
lactarius_turpis,56.579689,39.019069,8,GBIF
lactarius_turpis,55.849119,35.752504,8,GBIF
lactarius_turpis,53.46282,56.061826,8,GBIF
lactarius_turpis,55.835088,37.764697,8,GBIF
lactarius_turpis,59.826336,30.584031,8,GBIF
lactarius_turpis,56.709125,38.355219,8,GBIF
lactarius_turpis,55.522408,37.624761,8,GBIF
lactarius_turpis,58.564922,31.516815,8,GBIF
lactarius_turpis,55.446139,37.447481,8,GBIF
lactarius_turpis,46.338476,7.097588,8,GBIF
lactarius_turpis,55.571169,37.368497,8,GBIF
lactarius_turpis,60.019726,30.350212,8,GBIF
lactarius_turpis,57.672835,12.114933,8,GBIF
lactarius_turpis,60.4209,22.321287,8,GBIF
lactarius_turpis,60.077865,30.314854,8,GBIF
lactarius_turpis,53.497298,44.598725,8,GBIF
lactarius_turpis,55.769537,38.093072,8,GBIF
lactarius_turpis,56.71825,57.82621,8,GBIF
lactarius_turpis,53.942682,48.318977,8,GBIF
lactarius_turpis,55.935059,37.705288,8,GBIF
lactarius_turpis,61.657936,29.590072,8,GBIF
lactarius_turpis,56.770704,60.699118,8,GBIF
lactarius_turpis,56.867882,35.647858,8,GBIF
lactarius_turpis,56.219109,57.728355,8,GBIF
lactarius_turpis,56.432396,38.708281,8,GBIF
lactarius_turpis,56.409982,43.69512,8,GBIF
lactarius_turpis,57.817858,41.472217,8,GBIF
lactarius_turpis,58.563942,31.530903,8,GBIF
lactarius_turpis,57.003564,45.110807,8,GBIF
lactarius_turpis,56.428922,38.7116,8,GBIF
lactarius_turpis,49.022767,-122.00415,8,GBIF
lactarius_turpis,56.727067,42.894645,8,GBIF
lactarius_turpis,56.429848,38.717903,8,GBIF
lactarius_turpis,54.54,36.17527,8,GBIF
lactarius_turpis,56.428446,38.712258,8,GBIF
lactarius_turpis,57.443132,39.669231,8,GBIF
lactarius_turpis,58.481164,39.142517,8,GBIF
lactarius_turpis,57.101543,53.098169,8,GBIF
lactarius_turpis,58.719938,16.949093,8,GBIF
lactarius_turpis,55.122586,37.995858,8,GBIF
lactarius_turpis,57.498587,41.220402,8,GBIF
lactarius_turpis,56.620814,37.563334,8,GBIF
lactarius_turpis,60.733816,24.866093,8,GBIF
lactarius_turpis,54.905195,52.098122,8,GBIF
lactarius_turpis,56.084124,30.163293,8,GBIF
lactarius_turpis,56.08256,30.161751,8,GBIF
lactarius_turpis,66.482069,25.679444,8,GBIF
lactarius_turpis,68.947026,20.938715,8,GBIF
lactarius_turpis,57.197532,58.94706,8,GBIF
lactarius_turpis,54.220934,37.800726,8,GBIF
lactarius_turpis,57.625085,-4.244082,8,GBIF
lactarius_turpis,53.184399,45.222684,8,GBIF
lactarius_turpis,55.870787,37.719422,8,GBIF
lactarius_turpis,55.869854,37.732211,8,GBIF
lactarius_turpis,48.899155,13.370917,8,GBIF
lactarius_turpis,46.914619,13.879393,8,GBIF
lactarius_turpis,53.815633,51.391157,8,GBIF
lactarius_turpis,53.233717,83.926883,8,GBIF
lactarius_turpis,63.274524,21.617422,8,GBIF
lactarius_turpis,55.995142,60.495447,8,GBIF
lactarius_turpis,54.315276,55.641114,8,GBIF
lactarius_turpis,55.843584,37.708205,8,GBIF
lactarius_turpis,56.433882,38.709048,8,GBIF
lactarius_turpis,56.434434,38.712228,8,GBIF
lactarius_turpis,56.435154,38.71121,8,GBIF
lactarius_turpis,55.071628,32.769169,8,GBIF
lactarius_turpis,54.929914,57.270372,8,GBIF
lactarius_turpis,55.646677,63.317723,8,GBIF
lactarius_turpis,58.565428,31.525544,8,GBIF
lactarius_turpis,59.890478,29.834487,8,GBIF
lactarius_turpis,56.212918,10.34937,8,GBIF
lactarius_turpis,56.773317,60.697053,8,GBIF
lactarius_turpis,55.128086,59.774722,8,GBIF
lactarius_turpis,57.665037,71.270347,8,GBIF
lactarius_turpis,57.242625,41.921141,8,GBIF
lactarius_turpis,56.137585,47.177207,8,GBIF
lactarius_turpis,60.669357,24.22258,8,GBIF
lactarius_turpis,56.440014,59.243991,8,GBIF
lactarius_turpis,54.332537,37.866492,8,GBIF
lactarius_turpis,55.822141,52.430175,8,GBIF
lactarius_turpis,54.062474,37.522161,8,GBIF
lactarius_turpis,61.495498,27.294673,8,GBIF
lactarius_turpis,55.642969,37.568202,8,GBIF
lactarius_turpis,57.921491,59.981619,8,GBIF
lactarius_turpis,63.77262,26.06509,9,GBIF
lactarius_turpis,61.230881,25.636174,9,GBIF
lactarius_turpis,61.808991,29.304687,9,GBIF
lactarius_turpis,60.305026,25.00728,9,GBIF
lactarius_turpis,61.799349,29.331231,9,GBIF
lactarius_turpis,59.386082,24.265648,9,GBIF
lactarius_turpis,60.009422,30.359386,9,GBIF
lactarius_turpis,60.016298,30.355225,9,GBIF
lactarius_turpis,62.9799,27.855725,9,GBIF
lactarius_turpis,60.041719,23.708709,9,GBIF
lactarius_turpis,61.563651,25.991007,9,GBIF
lactarius_turpis,61.114937,27.983286,9,GBIF
lactarius_turpis,58.386204,23.834399,9,GBIF
lactarius_turpis,62.023119,29.97808,9,GBIF
lactarius_turpis,62.622092,29.658309,9,GBIF
lactarius_turpis,58.014753,26.919647,9,GBIF
lactarius_turpis,59.366862,24.248468,9,GBIF
lactarius_turpis,63.77217,26.064937,9,GBIF
lactarius_turpis,60.335208,23.213022,9,GBIF
lactarius_turpis,67.525106,24.981543,9,GBIF
lactarius_turpis,57.626144,27.288274,9,GBIF
lactarius_turpis,65.248005,25.313627,9,GBIF
lactarius_turpis,65.152567,25.427856,9,GBIF
lactarius_turpis,60.540305,24.551987,9,GBIF
lactarius_turpis,60.173935,24.62406,9,GBIF
lactarius_turpis,59.592678,30.09177,9,GBIF
lactarius_turpis,60.581708,30.101926,9,GBIF
lactarius_turpis,55.317237,25.715147,9,GBIF
lactarius_turpis,63.56502,27.197729,9,GBIF
lactarius_turpis,57.07367,44.089745,9,GBIF
lactarius_turpis,65.054139,25.478383,9,GBIF
lactarius_turpis,55.269225,25.905662,9,GBIF
laetiporus_sulphureus,59.37534,13.5023,1,GBIF
laetiporus_sulphureus,59.80964,17.66276,1,GBIF
laetiporus_sulphureus,59.32115,18.17825,1,GBIF
laetiporus_sulphureus,59.351,18.18136,1,GBIF
laetiporus_sulphureus,51.078825,9.048478,1,GBIF
laetiporus_sulphureus,51.292862,9.498755,1,GBIF
laetiporus_sulphureus,51.319482,7.018664,1,GBIF
laetiporus_sulphureus,51.6,4.85,1,GBIF
laetiporus_sulphureus,48.343814,10.302425,1,GBIF
laetiporus_sulphureus,50.11911,7.162119,1,GBIF
laetiporus_sulphureus,30.291345,-97.751183,1,GBIF
laetiporus_sulphureus,-33.944404,22.46225,1,GBIF
laetiporus_sulphureus,41.821353,-74.046936,1,GBIF
laetiporus_sulphureus,-33.044399,-71.501678,1,GBIF
laetiporus_sulphureus,53.684275,10.135285,1,GBIF
laetiporus_sulphureus,46.980633,7.040508,1,GBIF
laetiporus_sulphureus,-33.942856,22.461176,1,GBIF
laetiporus_sulphureus,52.3,4.55,1,GBIF
laetiporus_sulphureus,51.55,5.2,1,GBIF
laetiporus_sulphureus,53.165762,9.952158,1,GBIF
laetiporus_sulphureus,48.078069,11.13184,1,GBIF
laetiporus_sulphureus,51.7,3.8,1,GBIF
laetiporus_sulphureus,52.76237,7.12713,1,GBIF
laetiporus_sulphureus,52.25,6.2,1,GBIF
laetiporus_sulphureus,50.805515,12.897973,1,GBIF
laetiporus_sulphureus,50.82452,12.933322,1,GBIF
laetiporus_sulphureus,55.57119,12.92106,1,GBIF
laetiporus_sulphureus,57.40303,12.09959,1,GBIF
laetiporus_sulphureus,55.87893,13.59784,1,GBIF
laetiporus_sulphureus,-33.772712,150.724264,1,GBIF
laetiporus_sulphureus,55.795369,37.439276,1,GBIF
laetiporus_sulphureus,49.574226,17.28171,1,GBIF
laetiporus_sulphureus,53.909138,10.281575,1,GBIF
laetiporus_sulphureus,51.65,3.7,1,GBIF
laetiporus_sulphureus,51.350192,12.33612,1,GBIF
laetiporus_sulphureus,50.468167,8.279274,1,GBIF
laetiporus_sulphureus,52.28619,10.507253,1,GBIF
laetiporus_sulphureus,52.182426,10.54041,1,GBIF
laetiporus_sulphureus,52.25,6.1,1,GBIF
laetiporus_sulphureus,53.249637,7.882084,1,GBIF
laetiporus_sulphureus,51.15,6.0,1,GBIF
laetiporus_sulphureus,47.507652,9.746293,1,GBIF
laetiporus_sulphureus,59.05719,14.93412,1,GBIF
laetiporus_sulphureus,55.753492,12.533705,1,GBIF
laetiporus_sulphureus,56.852834,9.854032,1,GBIF
laetiporus_sulphureus,52.25,6.7,1,GBIF
laetiporus_sulphureus,53.775771,11.810504,1,GBIF
laetiporus_sulphureus,52.3,6.95,1,GBIF
laetiporus_sulphureus,51.8,4.65,1,GBIF
laetiporus_sulphureus,52.35,6.6,1,GBIF
laetiporus_sulphureus,52.956139,13.730797,1,GBIF
laetiporus_sulphureus,51.25,4.05,1,GBIF
laetiporus_sulphureus,54.398128,13.610341,1,GBIF
laetiporus_sulphureus,51.55,4.85,1,GBIF
laetiporus_sulphureus,51.296359,9.502454,1,GBIF
laetiporus_sulphureus,51.5,4.8,1,GBIF
laetiporus_sulphureus,52.3,6.6,1,GBIF
laetiporus_sulphureus,48.026843,12.949045,1,GBIF
laetiporus_sulphureus,49.982677,8.489078,1,GBIF
laetiporus_sulphureus,49.6225,8.65685,1,GBIF
laetiporus_sulphureus,54.347305,10.141089,1,GBIF
laetiporus_sulphureus,50.089167,6.811389,1,GBIF
laetiporus_sulphureus,48.931727,8.512189,1,GBIF
laetiporus_sulphureus,56.81537,14.76691,1,GBIF
laetiporus_sulphureus,58.55409,13.31713,1,GBIF
laetiporus_sulphureus,56.73475,15.89758,1,GBIF
laetiporus_sulphureus,59.31278,18.30194,1,GBIF
laetiporus_sulphureus,58.56362,13.43896,1,GBIF
laetiporus_sulphureus,59.21927,18.1943,1,GBIF
laetiporus_sulphureus,59.47922,17.9204,1,GBIF
laetiporus_sulphureus,55.55109,12.94789,1,GBIF
laetiporus_sulphureus,59.39496,17.18545,1,GBIF
laetiporus_sulphureus,59.52693,15.04424,1,GBIF
laetiporus_sulphureus,59.31861,18.17972,1,GBIF
laetiporus_sulphureus,58.52183,13.3518,1,GBIF
laetiporus_sulphureus,59.36918,18.05283,1,GBIF
laetiporus_sulphureus,59.31805,18.18069,1,GBIF
laetiporus_sulphureus,58.49816,13.83727,1,GBIF
laetiporus_sulphureus,30.695995,-81.440147,1,GBIF
laetiporus_sulphureus,52.484321,13.482434,1,GBIF
laetiporus_sulphureus,29.666151,-81.211908,1,GBIF
laetiporus_sulphureus,33.189742,-87.475456,1,GBIF
laetiporus_sulphureus,29.458778,-98.471696,1,GBIF
laetiporus_sulphureus,40.227684,-8.284952,1,GBIF
laetiporus_sulphureus,50.55881,29.981698,1,GBIF
laetiporus_sulphureus,52.495768,16.890904,1,GBIF
laetiporus_sulphureus,51.457883,-2.112114,1,GBIF
laetiporus_sulphureus,54.388499,23.101255,1,GBIF
laetiporus_sulphureus,-33.942515,22.46217,1,GBIF
laetiporus_sulphureus,52.583181,23.852233,1,GBIF
laetiporus_sulphureus,27.360345,-82.545406,1,GBIF
laetiporus_sulphureus,52.58616,23.856161,1,GBIF
laetiporus_sulphureus,52.539646,14.082623,1,GBIF
laetiporus_sulphureus,51.475955,-3.477151,1,GBIF
laetiporus_sulphureus,52.354504,12.921766,1,GBIF
laetiporus_sulphureus,-34.02564,18.410776,1,GBIF
laetiporus_sulphureus,53.966436,51.238239,1,GBIF
laetiporus_sulphureus,47.371239,8.533572,1,GBIF
laetiporus_sulphureus,55.565261,37.312797,1,GBIF
laetiporus_sulphureus,40.079128,-8.351615,1,GBIF
laetiporus_sulphureus,44.836919,34.291814,1,GBIF
laetiporus_sulphureus,48.082979,16.329527,1,GBIF
laetiporus_sulphureus,51.96372,5.763508,1,GBIF
laetiporus_sulphureus,58.325,7.893002,1,GBIF
laetiporus_sulphureus,-33.942479,22.46182,1,GBIF
laetiporus_sulphureus,-25.441257,30.076327,1,GBIF
laetiporus_sulphureus,53.368267,34.494388,1,GBIF
laetiporus_sulphureus,57.64776,13.29377,1,GBIF
laetiporus_sulphureus,36.194742,-80.031928,1,GBIF
laetiporus_sulphureus,53.082256,8.756028,1,GBIF
laetiporus_sulphureus,53.265813,10.36734,1,GBIF
laetiporus_sulphureus,52.0,4.15,1,GBIF
laetiporus_sulphureus,49.525832,23.650765,1,GBIF
laetiporus_sulphureus,55.782405,12.387533,1,GBIF
laetiporus_sulphureus,55.753394,12.534217,1,GBIF
laetiporus_sulphureus,53.62793,12.119977,1,GBIF
laetiporus_sulphureus,52.251453,11.674559,1,GBIF
laetiporus_sulphureus,51.263858,9.490169,2,GBIF
laetiporus_sulphureus,47.302964,15.579955,2,GBIF
laetiporus_sulphureus,47.550904,9.703885,2,GBIF
laetiporus_sulphureus,54.640709,8.633587,2,GBIF
laetiporus_sulphureus,52.2,5.25,2,GBIF
laetiporus_sulphureus,47.490495,9.680877,2,GBIF
laetiporus_sulphureus,52.1,5.5,2,GBIF
laetiporus_sulphureus,52.3,5.85,2,GBIF
laetiporus_sulphureus,51.4,5.5,2,GBIF
laetiporus_sulphureus,48.247884,11.86715,2,GBIF
laetiporus_sulphureus,51.45,4.95,2,GBIF
laetiporus_sulphureus,51.3,5.65,2,GBIF
laetiporus_sulphureus,53.15,6.95,2,GBIF
laetiporus_sulphureus,52.95,5.95,2,GBIF
laetiporus_sulphureus,51.45,4.65,2,GBIF
laetiporus_sulphureus,52.5,4.6,2,GBIF
laetiporus_sulphureus,52.15,5.2,2,GBIF
laetiporus_sulphureus,51.5,3.4,2,GBIF
laetiporus_sulphureus,52.1,6.3,2,GBIF
laetiporus_sulphureus,59.86643,17.62697,2,GBIF
laetiporus_sulphureus,59.42218,16.88072,2,GBIF
laetiporus_sulphureus,59.86769,17.73254,2,GBIF
laetiporus_sulphureus,59.59611,17.7857,2,GBIF
laetiporus_sulphureus,59.82607,17.64757,2,GBIF
laetiporus_sulphureus,58.61915,13.39673,2,GBIF
laetiporus_sulphureus,56.59968,16.44278,2,GBIF
laetiporus_sulphureus,59.30772,18.29131,2,GBIF
laetiporus_sulphureus,59.84146,16.12409,2,GBIF
laetiporus_sulphureus,53.230293,50.164681,2,GBIF
laetiporus_sulphureus,-38.166733,-57.672792,2,GBIF
laetiporus_sulphureus,52.575941,25.858476,2,GBIF
laetiporus_sulphureus,53.368314,-1.509861,2,GBIF
laetiporus_sulphureus,51.529247,9.92415,2,GBIF
laetiporus_sulphureus,50.04,20.14,2,GBIF
laetiporus_sulphureus,42.312033,-71.254097,2,GBIF
laetiporus_sulphureus,47.16287,8.545642,2,GBIF
laetiporus_sulphureus,52.319612,13.636677,2,GBIF
laetiporus_sulphureus,53.368271,-1.510138,2,GBIF
laetiporus_sulphureus,6.187119,-75.29841,2,GBIF
laetiporus_sulphureus,51.146147,14.9898,2,GBIF
laetiporus_sulphureus,55.722591,37.515078,2,GBIF
laetiporus_sulphureus,48.040982,17.184389,2,GBIF
laetiporus_sulphureus,53.889394,10.738824,2,GBIF
laetiporus_sulphureus,50.133187,9.203474,2,GBIF
laetiporus_sulphureus,50.769272,10.406445,2,GBIF
laetiporus_sulphureus,53.170288,8.670082,2,GBIF
laetiporus_sulphureus,52.431519,9.892658,2,GBIF
laetiporus_sulphureus,52.4,6.65,2,GBIF
laetiporus_sulphureus,53.84062,9.510758,2,GBIF
laetiporus_sulphureus,52.35,6.4,2,GBIF
laetiporus_sulphureus,51.206227,7.179385,2,GBIF
laetiporus_sulphureus,52.05,4.9,2,GBIF
laetiporus_sulphureus,51.95,5.9,2,GBIF
laetiporus_sulphureus,52.45,6.2,2,GBIF
laetiporus_sulphureus,49.97625,8.523715,2,GBIF
laetiporus_sulphureus,59.86863,18.82068,2,GBIF
laetiporus_sulphureus,60.36101,15.50067,2,GBIF
laetiporus_sulphureus,55.47858,13.39108,2,GBIF
laetiporus_sulphureus,60.459882,6.597892,2,GBIF
laetiporus_sulphureus,53.914812,51.253355,2,GBIF
laetiporus_sulphureus,50.228663,8.273445,2,GBIF
laetiporus_sulphureus,32.784063,-79.937845,2,GBIF
laetiporus_sulphureus,52.330162,23.581279,2,GBIF
laetiporus_sulphureus,51.942278,13.900387,2,GBIF
laetiporus_sulphureus,-33.947287,22.464538,2,GBIF
laetiporus_sulphureus,59.18424,18.15422,2,GBIF
laetiporus_sulphureus,52.4,6.0,2,GBIF
laetiporus_sulphureus,48.407402,11.72512,2,GBIF
laetiporus_sulphureus,49.861321,10.524168,2,GBIF
laetiporus_sulphureus,47.401763,9.65982,2,GBIF
laetiporus_sulphureus,49.881889,8.518219,2,GBIF
laetiporus_sulphureus,51.4,5.75,2,GBIF
laetiporus_sulphureus,53.626206,10.215365,2,GBIF
laetiporus_sulphureus,48.407188,11.725029,2,GBIF
laetiporus_sulphureus,52.0,5.9,2,GBIF
laetiporus_sulphureus,53.605146,6.724249,2,GBIF
laetiporus_sulphureus,47.487446,9.575752,2,GBIF
laetiporus_sulphureus,52.9,6.7,2,GBIF
laetiporus_sulphureus,51.34828,12.32664,2,GBIF
laetiporus_sulphureus,51.299574,11.315763,2,GBIF
laetiporus_sulphureus,51.299469,11.315764,2,GBIF
laetiporus_sulphureus,50.714999,7.283485,2,GBIF
laetiporus_sulphureus,51.873601,7.649164,2,GBIF
laetiporus_sulphureus,50.138947,8.69334,2,GBIF
laetiporus_sulphureus,52.625253,8.063136,2,GBIF
laetiporus_sulphureus,49.696232,10.132773,2,GBIF
laetiporus_sulphureus,51.7488,8.017973,2,GBIF
laetiporus_sulphureus,48.507535,8.062113,2,GBIF
laetiporus_sulphureus,52.1418,10.797231,2,GBIF
laetiporus_sulphureus,52.25,5.65,2,GBIF
laetiporus_sulphureus,51.748748,8.018013,2,GBIF
laetiporus_sulphureus,51.248389,7.40293,2,GBIF
laetiporus_sulphureus,52.1,4.3,2,GBIF
laetiporus_sulphureus,51.3,5.4,2,GBIF
laetiporus_sulphureus,53.915633,27.609013,2,GBIF
laetiporus_sulphureus,-33.907622,-53.515028,2,GBIF
laetiporus_sulphureus,-34.002786,-53.553142,2,GBIF
laetiporus_sulphureus,48.890455,8.465942,2,GBIF
laetiporus_sulphureus,48.393783,11.72979,2,GBIF
laetiporus_sulphureus,58.267726,8.480204,2,GBIF
laetiporus_sulphureus,58.61429,13.38735,2,GBIF
laetiporus_sulphureus,59.21028,18.20604,2,GBIF
laetiporus_sulphureus,59.59033,15.23041,2,GBIF
laetiporus_sulphureus,58.32405,13.68357,2,GBIF
laetiporus_sulphureus,47.876029,12.358045,2,GBIF
laetiporus_sulphureus,53.812009,10.365804,2,GBIF
laetiporus_sulphureus,51.03892,14.600042,2,GBIF
laetiporus_sulphureus,52.71169,13.289052,2,GBIF
laetiporus_sulphureus,19.175744,-96.970628,2,GBIF
laetiporus_sulphureus,40.666772,-81.339135,2,GBIF
laetiporus_sulphureus,-33.895575,18.890081,2,GBIF
laetiporus_sulphureus,-26.778045,152.88053,2,GBIF
laetiporus_sulphureus,60.410769,22.385169,2,GBIF
laetiporus_sulphureus,60.410552,22.247625,2,GBIF
laetiporus_sulphureus,-33.705253,151.177628,2,GBIF
laetiporus_sulphureus,54.18,19.41,2,GBIF
laetiporus_sulphureus,59.82277,17.70964,2,GBIF
laetiporus_sulphureus,55.103522,10.191547,2,GBIF
laetiporus_sulphureus,53.355489,-2.905403,2,GBIF
laetiporus_sulphureus,49.940361,8.461679,2,GBIF
laetiporus_sulphureus,52.28281,9.032135,2,GBIF
laetiporus_sulphureus,53.849586,10.735195,2,GBIF
laetiporus_sulphureus,51.616657,7.950153,2,GBIF
leccinum_albostipitatum,50.819821,15.065615,6,GBIF
leccinum_albostipitatum,50.819088,15.065289,6,GBIF
leccinum_albostipitatum,59.014567,9.85292,6,GBIF
leccinum_albostipitatum,60.343804,25.088412,6,GBIF
leccinum_albostipitatum,59.52975,17.13944,7,GBIF
leccinum_albostipitatum,59.55671,18.17252,7,GBIF
leccinum_albostipitatum,60.245214,24.789297,7,GBIF
leccinum_albostipitatum,60.360578,23.184596,7,GBIF
leccinum_albostipitatum,61.31894,17.05317,7,GBIF
leccinum_albostipitatum,60.13015,15.28534,7,GBIF
leccinum_albostipitatum,59.71679,16.17912,7,GBIF
leccinum_albostipitatum,60.74738,17.21996,7,GBIF
leccinum_albostipitatum,59.79237,17.34933,7,GBIF
leccinum_albostipitatum,60.74397,17.20585,7,GBIF
leccinum_albostipitatum,62.023281,29.977257,7,GBIF
leccinum_albostipitatum,59.477963,11.075419,7,GBIF
leccinum_albostipitatum,59.700399,10.560325,7,GBIF
leccinum_albostipitatum,57.17938,14.12559,7,GBIF
leccinum_albostipitatum,53.861915,10.474087,7,GBIF
leccinum_albostipitatum,47.199575,9.621886,7,GBIF
leccinum_albostipitatum,49.49685,20.060681,7,GBIF
leccinum_albostipitatum,60.31854,24.522452,7,GBIF
leccinum_albostipitatum,60.2878,16.89745,8,GBIF
leccinum_albostipitatum,59.50506,17.86556,8,GBIF
leccinum_albostipitatum,46.354416,14.850951,8,GBIF
leccinum_albostipitatum,60.43018,17.21184,8,GBIF
leccinum_albostipitatum,59.72235,16.16027,8,GBIF
leccinum_albostipitatum,59.76865,18.67809,8,GBIF
leccinum_albostipitatum,59.41109,14.76777,8,GBIF
leccinum_albostipitatum,59.817627,10.755762,8,GBIF
leccinum_albostipitatum,59.678737,9.799847,8,GBIF
leccinum_albostipitatum,59.245366,11.078419,8,GBIF
leccinum_albostipitatum,58.218721,8.350802,8,GBIF
leccinum_albostipitatum,60.707346,10.878248,8,GBIF
leccinum_albostipitatum,59.721363,10.342789,8,GBIF
leccinum_albostipitatum,59.664145,9.777317,8,GBIF
leccinum_albostipitatum,59.35365,5.218628,8,GBIF
leccinum_albostipitatum,62.745536,8.043973,8,GBIF
leccinum_albostipitatum,62.748272,8.038628,8,GBIF
leccinum_albostipitatum,59.652642,12.543558,8,GBIF
leccinum_albostipitatum,56.4476,14.523876,8,GBIF
leccinum_albostipitatum,58.268341,7.186865,8,GBIF
leccinum_albostipitatum,56.843478,15.722836,8,GBIF
leccinum_albostipitatum,56.444247,14.515413,8,GBIF
leccinum_albostipitatum,63.233211,16.843681,8,GBIF
leccinum_albostipitatum,56.447516,14.523528,8,GBIF
leccinum_albostipitatum,59.915474,10.868833,8,GBIF
leccinum_albostipitatum,52.3,4.65,8,GBIF
leccinum_albostipitatum,56.447369,14.523445,8,GBIF
leccinum_albostipitatum,56.50883,14.738221,8,GBIF
leccinum_albostipitatum,61.216988,26.012875,8,GBIF
leccinum_albostipitatum,59.624861,12.751786,8,GBIF
leccinum_albostipitatum,61.463613,23.810222,8,GBIF
leccinum_albostipitatum,60.102784,24.670313,8,GBIF
leccinum_albostipitatum,60.208443,24.959843,8,GBIF
leccinum_albostipitatum,58.52173,13.54808,8,GBIF
leccinum_albostipitatum,59.2218,17.97258,8,GBIF
leccinum_albostipitatum,59.40644,14.77548,8,GBIF
leccinum_albostipitatum,59.44419,17.91293,8,GBIF
leccinum_albostipitatum,59.16832,18.35898,8,GBIF
leccinum_albostipitatum,57.89325,14.83324,8,GBIF
leccinum_albostipitatum,61.25444,16.79084,8,GBIF
leccinum_albostipitatum,59.61323,18.85554,8,GBIF
leccinum_albostipitatum,59.19361,15.34241,8,GBIF
leccinum_albostipitatum,59.619133,12.955091,8,GBIF
leccinum_albostipitatum,60.44794,23.072374,8,GBIF
leccinum_albostipitatum,60.300292,24.832956,8,GBIF
leccinum_albostipitatum,61.042554,25.473924,8,GBIF
leccinum_albostipitatum,60.504325,22.271855,8,GBIF
leccinum_albostipitatum,63.896184,23.363272,8,GBIF
leccinum_albostipitatum,59.182876,24.53217,8,GBIF
leccinum_albostipitatum,59.77721,17.58338,8,GBIF
leccinum_albostipitatum,59.12695,18.12332,8,GBIF
leccinum_albostipitatum,63.3594,16.99432,8,GBIF
leccinum_albostipitatum,59.62508,17.71083,8,GBIF
leccinum_albostipitatum,59.19351,15.34245,8,GBIF
leccinum_albostipitatum,58.108127,7.929618,8,GBIF
leccinum_albostipitatum,61.970799,6.492852,8,GBIF
leccinum_albostipitatum,61.128211,6.766506,8,GBIF
leccinum_albostipitatum,60.060205,10.837087,8,GBIF
leccinum_albostipitatum,60.076251,5.979043,8,GBIF
leccinum_albostipitatum,58.402242,8.111284,8,GBIF
leccinum_albostipitatum,58.601422,8.7367,8,GBIF
leccinum_albostipitatum,62.325133,5.979285,8,GBIF
leccinum_albostipitatum,58.065421,7.54477,8,GBIF
leccinum_albostipitatum,59.40244,17.96671,9,GBIF
leccinum_albostipitatum,59.90854,17.05919,9,GBIF
leccinum_albostipitatum,63.669869,9.109079,9,GBIF
leccinum_albostipitatum,58.108497,7.928962,9,GBIF
leccinum_albostipitatum,60.547722,26.136942,6,GBIF
leccinum_albostipitatum,58.728848,9.055934,6,GBIF
leccinum_albostipitatum,59.868528,10.881679,6,GBIF
leccinum_albostipitatum,51.255345,15.367353,6,GBIF
leccinum_albostipitatum,58.53443,15.68986,6,GBIF
leccinum_albostipitatum,59.245274,10.057655,7,GBIF
leccinum_albostipitatum,59.871842,10.82195,7,GBIF
leccinum_albostipitatum,60.213867,24.681012,7,GBIF
